Division ID,Rd1 Layout,Rd2 Layout,Rd3 Layout,Rd1 Last Hole Length,Rd2 Last Hole Length,Rd3 Last Hole Length,Place,Points,Name,PDGA Number,Rating,Par,Rd1,Rd2,Rd3,Rd1 Rating,Rd2 Rating,Rd3 Rating,Total,Event,Major
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,3.0,52.5,Ben Preston,144400.0,935.0,-8,64.0,57.0,62.0,952.0,1010.0,948.0,183.0,Scottish National Championships,1
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,4.0,45.0,Pete Dawson,8870.0,970.0,-6,68.0,62.0,55.0,919.0,969.0,1009.0,185.0,Scottish National Championships,1
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,5.0,37.5,Michael Sharkey,113299.0,966.0,-5,63.0,64.0,59.0,960.0,952.0,974.0,186.0,Scottish National Championships,1
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,6.0,30.0,Chris Flyin’ O'Brien,34659.0,977.0,-3,64.0,58.0,66.0,952.0,1002.0,913.0,188.0,Scottish National Championships,1
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,7.0,22.5,Rick Rick,37024.0,971.0,+1,67.0,67.0,58.0,927.0,927.0,983.0,192.0,Scottish National Championships,1
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,7.0,22.5,John Bruce,8845.0,957.0,+1,65.0,61.0,66.0,944.0,977.0,913.0,192.0,Scottish National Championships,1
MPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,9.0,7.5,Patrick McCauley,106061.0,905.0,+16,65.0,72.0,70.0,944.0,886.0,878.0,207.0,Scottish National Championships,1
FPO,63.0,63.0,65.0,6727.0,6727.0,7127.0,1.0,4.5,Rachel Turton,144658.0,937.0,+1,64.0,64.0,64.0,952.0,952.0,930.0,192.0,Scottish National Championships,1
MP40,63.0,63.0,65.0,6727.0,6727.0,7127.0,1.0,6.0,Ben Heywood,144476.0,933.0,+4,70.0,62.0,63.0,903.0,969.0,939.0,195.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,1.0,82.5,Ewan Penman,205573.0,902.0,+3,66.0,66.0,62.0,936.0,936.0,948.0,194.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,2.0,75.0,Ross MacSporran,180534.0,892.0,+5,68.0,64.0,64.0,919.0,952.0,930.0,196.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,3.0,67.5,Martin Hill,132715.0,904.0,+14,71.0,65.0,69.0,894.0,944.0,887.0,205.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,4.0,60.0,Jack Edgar,173197.0,925.0,+18,76.0,67.0,66.0,853.0,927.0,913.0,209.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,5.0,52.5,Alan Davidson,107583.0,899.0,+19,71.0,72.0,67.0,894.0,886.0,904.0,210.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,6.0,45.0,Callum Taylor,253060.0,911.0,+20,73.0,73.0,65.0,878.0,878.0,922.0,211.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,6.0,45.0,Cole Hamilton,107940.0,888.0,+20,73.0,70.0,68.0,878.0,903.0,895.0,211.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,8.0,30.0,Fergus McLean,176700.0,915.0,+23,69.0,71.0,74.0,911.0,894.0,843.0,214.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,9.0,22.5,Harry Messenger,110254.0,932.0,+24,73.0,76.0,66.0,878.0,853.0,913.0,215.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,9.0,22.5,Ben Bolton,179709.0,901.0,+24,75.0,67.0,73.0,861.0,927.0,852.0,215.0,Scottish National Championships,1
MA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,11.0,7.5,Nathan Cox,244831.0,858.0,+26,73.0,71.0,73.0,878.0,894.0,852.0,217.0,Scottish National Championships,1
FA1,63.0,63.0,65.0,6727.0,6727.0,7127.0,1.0,4.5,Tiffany Strandbygaard,144811.0,886.0,+22,70.0,73.0,70.0,903.0,878.0,878.0,213.0,Scottish National Championships,1
MA40,63.0,63.0,65.0,6727.0,6727.0,7127.0,1.0,36.0,Graham McGill,171402.0,896.0,+9,64.0,73.0,63.0,952.0,878.0,939.0,200.0,Scottish National Championships,1
MA40,63.0,63.0,65.0,6727.0,6727.0,7127.0,2.0,30.0,Paul Hodgson,80099.0,890.0,+10,67.0,70.0,64.0,927.0,903.0,930.0,201.0,Scottish National Championships,1
MA40,63.0,63.0,65.0,6727.0,6727.0,7127.0,3.0,24.0,Andrew Finlay,80128.0,911.0,+13,72.0,67.0,65.0,886.0,927.0,922.0,204.0,Scottish National Championships,1
MA40,63.0,63.0,65.0,6727.0,6727.0,7127.0,4.0,18.0,Trevor Bechtel,8805.0,902.0,+22,74.0,73.0,66.0,870.0,878.0,913.0,213.0,Scottish National Championships,1
MA40,63.0,63.0,65.0,6727.0,6727.0,7127.0,5.0,12.0,Lloyd Wells,201061.0,900.0,+23,83.0,63.0,68.0,795.0,960.0,895.0,214.0,Scottish National Championships,1
MA40,63.0,63.0,65.0,6727.0,6727.0,7127.0,6.0,6.0,David Wilson,203788.0,866.0,+28,73.0,74.0,72.0,878.0,870.0,861.0,219.0,Scottish National Championships,1
MA50,59.0,63.0,65.0,4460.0,6727.0,7127.0,1.0,13.5,Euan Pettitt,58203.0,876.0,+9,55.0,73.0,68.0,911.0,878.0,895.0,196.0,Scottish National Championships,1
MA50,59.0,63.0,65.0,4460.0,6727.0,7127.0,2.0,9.0,FRENCHIE .,104912.0,855.0,+25,63.0,73.0,76.0,819.0,878.0,826.0,212.0,Scottish National Championships,1
MA50,59.0,63.0,65.0,4460.0,6727.0,7127.0,3.0,4.5,Peter Keightley,146860.0,846.0,+30,65.0,76.0,76.0,796.0,853.0,826.0,217.0,Scottish National Championships,1
MA60,59.0,63.0,65.0,4460.0,6727.0,7127.0,1.0,3.0,Eric Turton,224750.0,798.0,+38,63.0,84.0,78.0,819.0,787.0,808.0,225.0,Scottish National Championships,1
MA2,63.0,63.0,65.0,6727.0,6727.0,7127.0,1.0,18.0,Thomas Wells,237667.0,887.0,+19,73.0,73.0,64.0,878.0,878.0,930.0,210.0,Scottish National Championships,1
MA2,63.0,63.0,65.0,6727.0,6727.0,7127.0,2.0,12.0,Kyle Roderick,203687.0,880.0,+23,75.0,70.0,69.0,861.0,903.0,887.0,214.0,Scottish National Championships,1
MA2,63.0,63.0,65.0,6727.0,6727.0,7127.0,3.0,6.0,Callum Beattie,147378.0,835.0,+35,78.0,72.0,76.0,837.0,886.0,826.0,226.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,1.0,67.5,Ritchie Gardner,205247.0,881.0,+13,63.0,69.0,68.0,819.0,911.0,895.0,200.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,2.0,63.0,Richard Backhouse,260906.0,868.0,+13,60.0,76.0,64.0,854.0,853.0,930.0,200.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,3.0,58.5,Duffy .,157352.0,890.0,+14,60.0,66.0,75.0,854.0,936.0,834.0,201.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,4.0,54.0,Ross Brown,239336.0,852.0,+15,56.0,73.0,73.0,900.0,878.0,852.0,202.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,5.0,49.5,John Hood,113996.0,858.0,+18,60.0,74.0,71.0,854.0,870.0,869.0,205.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,6.0,45.0,Peter Morrison,188781.0,850.0,+22,61.0,80.0,68.0,842.0,820.0,895.0,209.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,7.0,40.5,Callum Girdwood,252442.0,870.0,+28,65.0,76.0,74.0,796.0,853.0,843.0,215.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,7.0,40.5,James Clark,120496.0,823.0,+28,61.0,80.0,74.0,842.0,820.0,843.0,215.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,9.0,31.5,Ryan Junor,228334.0,810.0,+29,64.0,76.0,76.0,807.0,853.0,826.0,216.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,9.0,31.5,Phil Kirby,243795.0,857.0,+29,60.0,77.0,79.0,854.0,845.0,799.0,216.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,11.0,22.5,Thomas Dunn,257437.0,798.0,+35,64.0,82.0,76.0,807.0,804.0,826.0,222.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,12.0,18.0,Euan Boyle,228348.0,796.0,+37,64.0,85.0,75.0,807.0,779.0,834.0,224.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,12.0,18.0,James Reddaway,259983.0,820.0,+37,62.0,84.0,78.0,830.0,787.0,808.0,224.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,14.0,0.0,Taran Fiddes,,,,65.0,77.0,999.0,796.0,845.0,,999.0,Scottish National Championships,1
MA3,59.0,63.0,65.0,4460.0,6727.0,7127.0,15.0,0.0,Peter O'Brien,174236.0,835.0,,61.0,999.0,999.0,842.0,,,999.0,Scottish National Championships,1
MA4,59.0,59.0,59.0,4460.0,4460.0,4460.0,1.0,18.0,Richard Beaumont,252556.0,826.0,-7,58.0,60.0,52.0,877.0,854.0,946.0,170.0,Scottish National Championships,1
MA4,59.0,59.0,59.0,4460.0,4460.0,4460.0,2.0,15.0,Laura Fyfe,150220.0,826.0,+10,66.0,63.0,58.0,784.0,819.0,877.0,187.0,Scottish National Championships,1
MA4,59.0,59.0,59.0,4460.0,4460.0,4460.0,2.0,15.0,Grant Lopes,,,+10,63.0,59.0,65.0,819.0,865.0,796.0,187.0,Scottish National Championships,1
MA4,59.0,59.0,59.0,4460.0,4460.0,4460.0,4.0,9.0,Tom Bowen,168079.0,790.0,+16,66.0,68.0,59.0,784.0,761.0,865.0,193.0,Scottish National Championships,1
MA4,59.0,59.0,59.0,4460.0,4460.0,4460.0,5.0,0.0,Kristopher Glen,228499.0,803.0,,63.0,60.0,999.0,819.0,854.0,,999.0,Scottish National Championships,1
MA4,59.0,59.0,59.0,4460.0,4460.0,4460.0,6.0,0.0,Cammy Greig,232353.0,772.0,,76.0,999.0,999.0,669.0,,,999.0,Scottish National Championships,1
MJ12,59.0,59.0,59.0,4460.0,4460.0,4460.0,1.0,1.5,Rowan Gower,253389.0,679.0,+40,81.0,77.0,999.0,611.0,657.0,,158.0,Scottish National Championships,1
MJ08,59.0,59.0,59.0,4460.0,4460.0,4460.0,1.0,0.75,Maverick Beaumont,252560.0,543.0,+61,89.0,90.0,999.0,519.0,508.0,,179.0,Scottish National Championships,1
MPO,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,30.0,Rick Rick,37024.0,970.0,-27,48.0,48.0,45.0,1005.0,1005.0,1032.0,141.0,GGO: Glasgow GIAB Open 2023,0
MPO,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,25.0,Ashton Gade,55766.0,975.0,-24,50.0,47.0,47.0,983.0,1016.0,1009.0,144.0,GGO: Glasgow GIAB Open 2023,0
MPO,56.0,56.0,56.0,5505.0,5505.0,5505.0,3.0,20.0,Chris Smith,107706.0,970.0,-13,53.0,50.0,52.0,951.0,983.0,953.0,155.0,GGO: Glasgow GIAB Open 2023,0
MPO,56.0,56.0,56.0,5505.0,5505.0,5505.0,4.0,15.0,Rachel Turton,144658.0,936.0,-10,53.0,51.0,54.0,951.0,973.0,930.0,158.0,GGO: Glasgow GIAB Open 2023,0
MPO,56.0,56.0,56.0,5505.0,5505.0,5505.0,5.0,10.0,Sami Havuluoto,112593.0,957.0,-6,50.0,56.0,56.0,983.0,918.0,907.0,162.0,GGO: Glasgow GIAB Open 2023,0
MPO,56.0,56.0,56.0,5505.0,5505.0,5505.0,6.0,5.0,Patrick McCauley,106061.0,905.0,+5,61.0,58.0,54.0,863.0,896.0,930.0,173.0,GGO: Glasgow GIAB Open 2023,0
MP40,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,12.0,Jester Wilson,8817.0,934.0,-3,55.0,56.0,54.0,929.0,918.0,930.0,165.0,GGO: Glasgow GIAB Open 2023,0
MP40,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,8.0,Ben Heywood,144476.0,933.0,+2,59.0,58.0,53.0,885.0,896.0,941.0,170.0,GGO: Glasgow GIAB Open 2023,0
MP40,56.0,56.0,56.0,5505.0,5505.0,5505.0,3.0,4.0,Graham Robbie,62324.0,885.0,+11,66.0,60.0,53.0,808.0,874.0,941.0,179.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,40.0,Alan Davidson,107583.0,900.0,-2,55.0,56.0,55.0,929.0,918.0,919.0,166.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,35.0,Peter Dagen,,,-1,55.0,56.0,56.0,929.0,918.0,907.0,167.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,35.0,Fergus McLean,176700.0,917.0,-1,53.0,57.0,57.0,951.0,907.0,896.0,167.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,4.0,25.0,Stephen Coulter,183670.0,910.0,+4,59.0,55.0,58.0,885.0,929.0,885.0,172.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,5.0,20.0,Ross MacSporran,180534.0,897.0,+5,57.0,56.0,60.0,907.0,918.0,862.0,173.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,6.0,15.0,David Lindsay,218208.0,885.0,+12,64.0,59.0,57.0,830.0,885.0,896.0,180.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,7.0,10.0,Daniel Morgan,140118.0,893.0,+14,60.0,63.0,59.0,874.0,841.0,874.0,182.0,GGO: Glasgow GIAB Open 2023,0
MA1,56.0,56.0,56.0,5505.0,5505.0,5505.0,8.0,5.0,Andrew Coulter,184370.0,863.0,+16,56.0,67.0,61.0,918.0,798.0,851.0,184.0,GGO: Glasgow GIAB Open 2023,0
MA40,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,12.0,Graham McGill,171402.0,900.0,-3,53.0,53.0,59.0,951.0,951.0,874.0,165.0,GGO: Glasgow GIAB Open 2023,0
MA40,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,8.0,Lloyd Wells,201061.0,909.0,+13,59.0,61.0,61.0,885.0,863.0,851.0,181.0,GGO: Glasgow GIAB Open 2023,0
MA40,56.0,56.0,56.0,5505.0,5505.0,5505.0,3.0,4.0,Domenico Gioda,264512.0,837.0,+40,75.0,65.0,68.0,710.0,819.0,772.0,208.0,GGO: Glasgow GIAB Open 2023,0
MA50,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,18.0,Paul Molloy,116914.0,847.0,+12,58.0,62.0,60.0,896.0,852.0,862.0,180.0,GGO: Glasgow GIAB Open 2023,0
MA50,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,15.0,FRENCHIE .,104912.0,851.0,+15,60.0,63.0,60.0,874.0,841.0,862.0,183.0,GGO: Glasgow GIAB Open 2023,0
MA50,56.0,56.0,56.0,5505.0,5505.0,5505.0,3.0,12.0,Peter Keightley,146860.0,836.0,+20,62.0,68.0,58.0,852.0,787.0,885.0,188.0,GGO: Glasgow GIAB Open 2023,0
MA50,56.0,56.0,56.0,5505.0,5505.0,5505.0,4.0,9.0,Hugh Watson,230206.0,817.0,+34,68.0,72.0,62.0,787.0,743.0,840.0,202.0,GGO: Glasgow GIAB Open 2023,0
MA50,56.0,56.0,56.0,5505.0,5505.0,5505.0,5.0,6.0,Brendan McCauley,196705.0,787.0,+41,68.0,68.0,73.0,787.0,787.0,716.0,209.0,GGO: Glasgow GIAB Open 2023,0
MA50,56.0,56.0,56.0,5505.0,5505.0,5505.0,6.0,0.0,Seamus Scanlon,11756.0,908.0,,53.0,56.0,999.0,951.0,918.0,,999.0,GGO: Glasgow GIAB Open 2023,0
MA60,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,2.0,Eric Turton,224750.0,794.0,+33,63.0,70.0,68.0,841.0,765.0,772.0,201.0,GGO: Glasgow GIAB Open 2023,0
MA2,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,24.0,Callum Taylor,253060.0,904.0,-8,52.0,57.0,51.0,962.0,907.0,964.0,160.0,GGO: Glasgow GIAB Open 2023,0
MA2,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,20.0,Thomas Wells,237667.0,882.0,+8,60.0,57.0,59.0,874.0,907.0,874.0,176.0,GGO: Glasgow GIAB Open 2023,0
MA2,56.0,56.0,56.0,5505.0,5505.0,5505.0,3.0,16.0,Benny Sood,245564.0,852.0,+10,56.0,61.0,61.0,918.0,863.0,851.0,178.0,GGO: Glasgow GIAB Open 2023,0
MA2,56.0,56.0,56.0,5505.0,5505.0,5505.0,4.0,12.0,Mauro Allietta,210951.0,857.0,+13,58.0,63.0,60.0,896.0,841.0,862.0,181.0,GGO: Glasgow GIAB Open 2023,0
MA2,56.0,56.0,56.0,5505.0,5505.0,5505.0,5.0,8.0,Callum Beattie,147378.0,838.0,+21,62.0,64.0,63.0,852.0,830.0,828.0,189.0,GGO: Glasgow GIAB Open 2023,0
MA2,56.0,56.0,56.0,5505.0,5505.0,5505.0,6.0,4.0,Tony Deebank,171338.0,870.0,+22,66.0,63.0,61.0,808.0,841.0,851.0,190.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,1.0,39.0,Richard Backhouse,260906.0,879.0,-2,60.0,53.0,53.0,874.0,951.0,941.0,166.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,2.0,36.0,Phil Kirby,243795.0,850.0,+8,60.0,60.0,56.0,874.0,874.0,907.0,176.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,3.0,33.0,John Hood,113996.0,871.0,+9,58.0,62.0,57.0,896.0,852.0,896.0,177.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,4.0,30.0,Peter Morrison,188781.0,842.0,+10,58.0,59.0,61.0,896.0,885.0,851.0,178.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,5.0,27.0,Alex Burton,233465.0,871.0,+11,59.0,63.0,57.0,885.0,841.0,896.0,179.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,6.0,24.0,Laura Fyfe,150220.0,832.0,+18,62.0,62.0,62.0,852.0,852.0,840.0,186.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,7.0,21.0,Euan Boyle,228348.0,802.0,+19,60.0,65.0,62.0,874.0,819.0,840.0,187.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,7.0,21.0,Jason Glen,226786.0,817.0,+19,60.0,60.0,67.0,874.0,874.0,783.0,187.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,9.0,15.0,Ross Brown,239336.0,861.0,+24,64.0,64.0,64.0,830.0,830.0,817.0,192.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,10.0,12.0,Kristopher Glen,228499.0,810.0,+33,73.0,63.0,65.0,732.0,841.0,806.0,201.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,11.0,9.0,Mike Beard,225151.0,792.0,+34,65.0,75.0,62.0,819.0,710.0,840.0,202.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,12.0,6.0,Leo Tan,257117.0,743.0,+36,69.0,68.0,67.0,776.0,787.0,783.0,204.0,GGO: Glasgow GIAB Open 2023,0
MA3,56.0,56.0,56.0,5505.0,5505.0,5505.0,13.0,3.0,James Reddaway,259983.0,817.0,+37,68.0,69.0,68.0,787.0,776.0,772.0,205.0,GGO: Glasgow GIAB Open 2023,0
